Chromosome	Start	End	Type	chr	med_start3kb	med_end3kb	enhancer	diff_CNV_intersect	q	G.score	average.amplitude	frequency
8	141465982	141482247	Amp	8	141475903	141476104	chr8:141475903-141476104	201	33.395175	0.444237	1.007435	0.576852
8	141465982	141482247	Amp	8	141479707	141479835	chr8:141479707-141479835	128	33.395175	0.444237	1.007435	0.576852
8	142210336	142257378	Amp	8	142215999	142216277	chr8:142215999-142216277	278	35.614891	0.45887	1.01999	0.575926
8	142210336	142257378	Amp	8	142216641	142216829	chr8:142216641-142216829	188	35.614891	0.45887	1.01999	0.575926
8	143528400	143602845	Amp	8	143553509	143553834	chr8:143553509-143553834	325	35.048035	0.455161	1.01418	0.572222
8	143672988	143729427	Amp	8	143679272	143679401	chr8:143679272-143679401	129	33.430657	0.444565	1.005291	0.572222
8	143789085	143838014	Amp	8	143837804	143838151	chr8:143837804-143838151	210	33.624025	0.445851	1.0046	0.573148
8	144050043	144090428	Amp	8	144072877	144073072	chr8:144072877-144073072	195	33.694231	0.446267	1.00768	0.572222
8	144090682	144111282	Amp	8	144094701	144094997	chr8:144094701-144094997	296	33.343828	0.443918	1.006047	0.572222
8	144090682	144111282	Amp	8	144106773	144106936	chr8:144106773-144106936	163	33.343828	0.443918	1.006047	0.572222
8	144090682	144111282	Amp	8	144107532	144108153	chr8:144107532-144108153	621	33.343828	0.443918	1.006047	0.572222
8	144090682	144111282	Amp	8	144108350	144108468	chr8:144108350-144108468	118	33.343828	0.443918	1.006047	0.572222
8	144112281	144132364	Amp	8	144112654	144112974	chr8:144112654-144112974	320	33.694231	0.446309	1.006501	0.573148
8	144152370	144218550	Amp	8	144189739	144190110	chr8:144189739-144190110	371	33.378377	0.444178	1.005985	0.573148
8	144243656	144333836	Amp	8	144272609	144273113	chr8:144272609-144273113	504	33.205255	0.443013	1.007713	0.573148
8	144243656	144333836	Amp	8	144300737	144301128	chr8:144300737-144301128	391	33.205255	0.443013	1.007713	0.573148
8	144243656	144333836	Amp	8	144301806	144302247	chr8:144301806-144302247	441	33.205255	0.443013	1.007713	0.573148
8	144243656	144333836	Amp	8	144302525	144302816	chr8:144302525-144302816	291	33.205255	0.443013	1.007713	0.573148
8	144243656	144333836	Amp	8	144328155	144328364	chr8:144328155-144328364	209	33.205255	0.443013	1.007713	0.573148
8	144351394	144412629	Amp	8	144360422	144361034	chr8:144360422-144361034	612	32.38268	0.437587	1.00564	0.572222
8	144433409	144486367	Amp	8	144443049	144443270	chr8:144443049-144443270	221	32.330743	0.437179	1.007431	0.571296
8	144620871	144645460	Amp	8	144627865	144628210	chr8:144627865-144628210	345	33.746295	0.446587	1.009398	0.574074
8	144620871	144645460	Amp	8	144629463	144629732	chr8:144629463-144629732	269	33.746295	0.446587	1.009398	0.574074
8	1449487	1702740	Del	8	1684662	1684866	chr8:1684662-1684866	204	31.780286	0.181645	0.604789	0.511111
8	1449487	1702740	Del	8	1693210	1693378	chr8:1693210-1693378	168	31.780286	0.181645	0.604789	0.511111
8	1449487	1702740	Del	8	1693574	1694042	chr8:1693574-1694042	468	31.780286	0.181645	0.604789	0.511111
8	1449487	1702740	Del	8	1694228	1694696	chr8:1694228-1694696	468	31.780286	0.181645	0.604789	0.511111
8	1449487	1702740	Del	8	1694921	1695309	chr8:1694921-1695309	388	31.780286	0.181645	0.604789	0.511111
8	145076851	145145687	Amp	8	145129247	145129547	chr8:145129247-145129547	300	33.047798	0.44195	1.005951	0.572222
8	15624425	16718969	Del	8	16476986	16477261	chr8:16476986-16477261	275	16.632152	0.138038	0.590846	0.523148
8	16861183	17010298	Del	8	16999712	16999890	chr8:16999712-16999890	178	15.504504	0.134429	0.590134	0.524074
8	1702911	1728189	Del	8	1702764	1703414	chr8:1702764-1703414	503	29.806464	0.176432	0.607376	0.512963
8	17504188	17714562	Del	8	17665479	17665814	chr8:17665479-17665814	335	15.532364	0.134529	0.588177	0.521296
8	17504188	17714562	Del	8	17708923	17709156	chr8:17708923-17709156	233	15.532364	0.134529	0.588177	0.521296
8	17780251	17911905	Del	8	17888641	17888793	chr8:17888641-17888793	152	14.938975	0.132524	0.589419	0.521296
8	17780251	17911905	Del	8	17893767	17894158	chr8:17893767-17894158	391	14.938975	0.132524	0.589419	0.521296
8	18946731	19259768	Del	8	19058200	19058838	chr8:19058200-19058838	638	14.721579	0.131722	0.591085	0.522222
8	18946731	19259768	Del	8	19059591	19059830	chr8:19059591-19059830	239	14.721579	0.131722	0.591085	0.522222
8	18946731	19259768	Del	8	19074265	19074841	chr8:19074265-19074841	576	14.721579	0.131722	0.591085	0.522222
8	18946731	19259768	Del	8	19075736	19075934	chr8:19075736-19075934	198	14.721579	0.131722	0.591085	0.522222
8	18946731	19259768	Del	8	19082378	19082614	chr8:19082378-19082614	236	14.721579	0.131722	0.591085	0.522222
8	2113554	4985361	Del	8	2530387	2530737	chr8:2530387-2530737	350	51.073666	0.229161	0.607659	0.512963
8	2113554	4985361	Del	8	2704498	2704682	chr8:2704498-2704682	184	51.073666	0.229161	0.607659	0.512963
8	2113554	4985361	Del	8	2740285	2740400	chr8:2740285-2740400	115	51.073666	0.229161	0.607659	0.512963
8	2113554	4985361	Del	8	2774023	2774367	chr8:2774023-2774367	344	51.073666	0.229161	0.607659	0.512963
8	21772699	21864540	Del	8	21775759	21776194	chr8:21775759-21776194	435	19.211734	0.146258	0.590662	0.533333
8	21866933	21884851	Del	8	21867707	21867918	chr8:21867707-21867918	211	20.426265	0.149867	0.59302	0.534259
8	21992674	22000420	Del	8	21999982	22000221	chr8:21999982-22000221	239	21.249305	0.152373	0.591788	0.537037
8	22477585	22538384	Del	8	22535910	22536200	chr8:22535910-22536200	290	27.707943	0.170618	0.598136	0.541667
8	22538426	22570362	Del	8	22551843	22553123	chr8:22551843-22553123	1280	26.530667	0.16741	0.597786	0.541667
8	22538426	22570362	Del	8	22558443	22558731	chr8:22558443-22558731	288	26.530667	0.16741	0.597786	0.541667
8	23322811	23656712	Del	8	23341447	23341855	chr8:23341447-23341855	408	26.006179	0.165906	0.596469	0.542593
8	23322811	23656712	Del	8	23376409	23376775	chr8:23376409-23376775	366	26.006179	0.165906	0.596469	0.542593
8	23322811	23656712	Del	8	23385278	23385670	chr8:23385278-23385670	392	26.006179	0.165906	0.596469	0.542593
8	23322811	23656712	Del	8	23436711	23436787	chr8:23436711-23436787	76	26.006179	0.165906	0.596469	0.542593
8	23322811	23656712	Del	8	23655999	23656321	chr8:23655999-23656321	322	26.006179	0.165906	0.596469	0.542593
8	23698162	24140376	Del	8	24129273	24129865	chr8:24129273-24129865	592	24.426436	0.161495	0.596328	0.537963
8	24221306	24294220	Del	8	24224699	24225136	chr8:24224699-24225136	437	23.301203	0.158287	0.596113	0.536111
8	24384822	25031835	Del	8	24647521	24647845	chr8:24647521-24647845	324	22.714091	0.156583	0.5936	0.537963
8	26231335	26250296	Del	8	26232086	26232281	chr8:26232086-26232281	195	18.67122	0.144554	0.591065	0.533333
8	27084860	27118605	Del	8	27117567	27117870	chr8:27117567-27117870	303	17.359825	0.140444	0.592241	0.528704
8	27118676	27169835	Del	8	27138634	27138989	chr8:27138634-27138989	355	17.386757	0.140544	0.591452	0.528704
8	27347794	27452847	Del	8	27449540	27450013	chr8:27449540-27450013	473	15.627962	0.13483	0.589009	0.524074
8	27553478	27590224	Del	8	27559719	27559880	chr8:27559719-27559880	161	14.712123	0.131722	0.589336	0.524074
8	28924858	29184559	Del	8	29175941	29176203	chr8:29175941-29176203	262	13.206719	0.12651	0.587988	0.525
8	29188572	29530479	Del	8	29213594	29213602	chr8:29213594-29213602	8	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29230784	29230978	chr8:29230784-29230978	194	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29356550	29356734	chr8:29356550-29356734	184	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29361220	29361668	chr8:29361220-29361668	448	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29381299	29381477	chr8:29381299-29381477	178	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29381671	29382175	chr8:29381671-29382175	504	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29412011	29412162	chr8:29412011-29412162	151	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29412862	29413263	chr8:29412862-29413263	401	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29413574	29413927	chr8:29413574-29413927	353	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29419877	29419995	chr8:29419877-29419995	118	10.154575	0.115382	0.584159	0.514815
8	29188572	29530479	Del	8	29526859	29527039	chr8:29526859-29527039	180	10.154575	0.115382	0.584159	0.514815
8	29530508	29776693	Del	8	29576846	29577118	chr8:29576846-29577118	272	7.376509	0.103954	0.582841	0.506481
8	29530508	29776693	Del	8	29623150	29623293	chr8:29623150-29623293	143	7.376509	0.103954	0.582841	0.506481
8	29530508	29776693	Del	8	29630716	29630847	chr8:29630716-29630847	131	7.376509	0.103954	0.582841	0.506481
8	29530508	29776693	Del	8	29631359	29631483	chr8:29631359-29631483	124	7.376509	0.103954	0.582841	0.506481
8	29530508	29776693	Del	8	29631647	29631969	chr8:29631647-29631969	322	7.376509	0.103954	0.582841	0.506481
8	29913870	29948488	Del	8	29914930	29915195	chr8:29914930-29915195	265	3.613574	0.085108	0.57793	0.497222
8	29913870	29948488	Del	8	29934355	29934655	chr8:29934355-29934655	300	3.613574	0.085108	0.57793	0.497222
8	29913870	29948488	Del	8	29938783	29938843	chr8:29938783-29938843	60	3.613574	0.085108	0.57793	0.497222
8	29913870	29948488	Del	8	29946002	29946367	chr8:29946002-29946367	365	3.613574	0.085108	0.57793	0.497222
8	29913870	29948488	Del	8	29948448	29949236	chr8:29948448-29949236	40	3.613574	0.085108	0.57793	0.497222
8	30213126	30435903	Del	8	30237954	30238310	chr8:30237954-30238310	356	4.117065	0.087915	0.577629	0.491667
8	30213126	30435903	Del	8	30435369	30435466	chr8:30435369-30435466	97	4.117065	0.087915	0.577629	0.491667
8	30895730	31452282	Del	8	31040746	31040774	chr8:31040746-31040774	28	3.920954	0.086812	0.576661	0.484259
8	38747174	38760519	Amp	8	38757431	38758061	chr8:38757431-38758061	630	62.267572	0.620175	1.259749	0.373148
8	40014144	40024641	Amp	8	40022670	40023063	chr8:40022670-40023063	393	40.097935	0.487695	1.123287	0.375
8	40267225	40283207	Amp	8	40273499	40273632	chr8:40273499-40273632	133	45.645844	0.522117	1.138179	0.380556
8	41010276	41037827	Amp	8	41015718	41016076	chr8:41015718-41016076	358	31.950034	0.434658	1.068246	0.384259
8	41445509	41456272	Amp	8	41445863	41446158	chr8:41445863-41446158	295	32.453035	0.437958	1.082611	0.388889
8	41445509	41456272	Amp	8	41448133	41448452	chr8:41448133-41448452	319	32.453035	0.437958	1.082611	0.388889
8	42264157	42275034	Amp	8	42270426	42270603	chr8:42270426-42270603	177	27.7009	0.405652	1.052219	0.388889
8	42886483	47706677	Del	8	43092918	43093442	chr8:43092918-43093442	524	2.019078	0.074683	0.478176	0.186111
8	42886483	47706677	Del	8	43093596	43094096	chr8:43093596-43094096	500	2.019078	0.074683	0.478176	0.186111
8	42886483	47706677	Del	8	46856094	46856491	chr8:46856094-46856491	397	2.019078	0.074683	0.478176	0.186111
8	49320751	49418983	Amp	8	49321087	49321473	chr8:49321087-49321473	386	3.783488	0.196145	0.868375	0.480556
8	49320751	49418983	Amp	8	49321645	49321846	chr8:49321645-49321846	201	3.783488	0.196145	0.868375	0.480556
8	49427509	49444921	Amp	8	49430601	49430974	chr8:49430601-49430974	373	3.39477	0.190891	0.865659	0.480556
8	49488750	49676436	Amp	8	49529507	49529870	chr8:49529507-49529870	363	3.25067	0.188901	0.863998	0.480556
8	49796691	49849786	Amp	8	49816123	49816479	chr8:49816123-49816479	356	2.50802	0.178146	0.858503	0.478704
8	53327381	53383037	Amp	8	53379796	53380092	chr8:53379796-53380092	296	1.204006	0.155873	0.859571	0.490741
8	54181125	54347370	Amp	8	54315229	54315357	chr8:54315229-54315357	128	1.007247	0.151898	0.862066	0.494444
8	54359713	54494460	Amp	8	54414943	54415096	chr8:54414943-54415096	153	1.002163	0.151757	0.864133	0.493519
8	54748441	54773736	Amp	8	54756817	54757133	chr8:54756817-54757133	316	1.329476	0.158304	0.86698	0.494444
8	55037324	55098686	Amp	8	55071691	55071823	chr8:55071691-55071823	132	1.246086	0.156625	0.864324	0.49537
8	55037324	55098686	Amp	8	55072522	55072769	chr8:55072522-55072769	247	1.246086	0.156625	0.864324	0.49537
8	55382067	55466250	Amp	8	55382610	55382722	chr8:55382610-55382722	112	1.264169	0.156957	0.857528	0.499074
8	58277001	58370270	Amp	8	58333215	58333500	chr8:58333215-58333500	285	2.143957	0.172521	0.87348	0.510185
8	59120424	59183963	Amp	8	59130652	59130921	chr8:59130652-59130921	269	3.792033	0.196219	0.890706	0.512963
8	59627923	59715424	Amp	8	59710658	59710976	chr8:59710658-59710976	318	3.783488	0.196074	0.890209	0.516667
8	59627923	59715424	Amp	8	59713339	59713715	chr8:59713339-59713715	376	3.783488	0.196074	0.890209	0.516667
8	59627923	59715424	Amp	8	59714074	59714335	chr8:59714074-59714335	261	3.783488	0.196074	0.890209	0.516667
8	61550764	61569436	Amp	8	61564243	61564650	chr8:61564243-61564650	407	5.619143	0.21916	0.912292	0.518519
8	61808833	61821028	Amp	8	61816296	61816572	chr8:61816296-61816572	276	5.809975	0.221319	0.912666	0.521296
8	61808833	61821028	Amp	8	61816883	61817210	chr8:61816883-61817210	327	5.809975	0.221319	0.912666	0.521296
8	61808833	61821028	Amp	8	61819241	61819611	chr8:61819241-61819611	370	5.809975	0.221319	0.912666	0.521296
8	61828910	61853035	Amp	8	61829083	61829397	chr8:61829083-61829397	314	5.911775	0.222548	0.912055	0.522222
8	61828910	61853035	Amp	8	61835199	61835395	chr8:61835199-61835395	196	5.911775	0.222548	0.912055	0.522222
8	61828910	61853035	Amp	8	61838303	61838580	chr8:61838303-61838580	277	5.911775	0.222548	0.912055	0.522222
8	61828910	61853035	Amp	8	61838991	61839469	chr8:61838991-61839469	478	5.911775	0.222548	0.912055	0.522222
8	61828910	61853035	Amp	8	61840077	61840454	chr8:61840077-61840454	377	5.911775	0.222548	0.912055	0.522222
8	61828910	61853035	Amp	8	61841765	61842074	chr8:61841765-61842074	309	5.911775	0.222548	0.912055	0.522222
8	61904948	61925233	Amp	8	61910193	61910315	chr8:61910193-61910315	122	5.609191	0.219069	0.906308	0.523148
8	61904948	61925233	Amp	8	61910740	61911070	chr8:61910740-61911070	330	5.609191	0.219069	0.906308	0.523148
8	6512987	6600829	Del	8	6517765	6517796	chr8:6517765-6517796	31	20.44826	0.149967	0.599851	0.524074
8	6512987	6600829	Del	8	6518047	6518428	chr8:6518047-6518428	381	20.44826	0.149967	0.599851	0.524074
8	6512987	6600829	Del	8	6536860	6537447	chr8:6536860-6537447	587	20.44826	0.149967	0.599851	0.524074
8	65272478	65310354	Amp	8	65281748	65282274	chr8:65281748-65282274	526	5.459944	0.217233	0.916708	0.526852
8	65770668	65787029	Amp	8	65775672	65776097	chr8:65775672-65776097	425	4.422142	0.204466	0.917017	0.525926
8	65770668	65787029	Amp	8	65776373	65776621	chr8:65776373-65776621	248	4.422142	0.204466	0.917017	0.525926
8	65770668	65787029	Amp	8	65778039	65778194	chr8:65778039-65778194	155	4.422142	0.204466	0.917017	0.525926
8	6618105	6726116	Del	8	6663567	6663735	chr8:6663567-6663735	168	21.852796	0.154177	0.600848	0.523148
8	6618105	6726116	Del	8	6721983	6722491	chr8:6721983-6722491	508	21.852796	0.154177	0.600848	0.523148
8	6618105	6726116	Del	8	6725876	6726138	chr8:6725876-6726138	240	21.852796	0.154177	0.600848	0.523148
8	66847391	66863604	Amp	8	66862327	66863132	chr8:66862327-66863132	805	5.071039	0.212605	0.92197	0.534259
8	66883408	66941334	Amp	8	66893726	66894034	chr8:66893726-66894034	308	5.351957	0.216015	0.925264	0.534259
8	66883408	66941334	Amp	8	66894095	66894367	chr8:66894095-66894367	272	5.351957	0.216015	0.925264	0.534259
8	66883408	66941334	Amp	8	66894469	66894744	chr8:66894469-66894744	275	5.351957	0.216015	0.925264	0.534259
8	67000370	67045937	Amp	8	67032130	67032353	chr8:67032130-67032353	223	6.211909	0.225872	0.936454	0.535185
8	67000370	67045937	Amp	8	67032578	67032774	chr8:67032578-67032774	196	6.211909	0.225872	0.936454	0.535185
8	67112968	67149496	Amp	8	67131951	67132306	chr8:67131951-67132306	355	7.322531	0.238031	0.943061	0.536111
8	67421890	67435514	Amp	8	67433991	67434613	chr8:67433991-67434613	622	7.690874	0.241844	0.946088	0.537037
8	67421890	67435514	Amp	8	67434763	67435122	chr8:67434763-67435122	359	7.690874	0.241844	0.946088	0.537037
8	67421890	67435514	Amp	8	67435383	67435523	chr8:67435383-67435523	131	7.690874	0.241844	0.946088	0.537037
8	67444403	67446717	Amp	8	67445791	67446197	chr8:67445791-67446197	406	8.015358	0.245243	0.948605	0.537037
8	67449381	67464398	Amp	8	67454365	67454567	chr8:67454365-67454567	202	8.859832	0.253757	0.953266	0.537963
8	6800842	8437123	Del	8	8153597	8154098	chr8:8153597-8154098	501	21.265395	0.152373	0.599478	0.523148
8	6800842	8437123	Del	8	8203793	8204189	chr8:8203793-8204189	396	21.265395	0.152373	0.599478	0.523148
8	6800842	8437123	Del	8	8241572	8241733	chr8:8241572-8241733	161	21.265395	0.152373	0.599478	0.523148
8	6800842	8437123	Del	8	8242841	8243169	chr8:8242841-8243169	328	21.265395	0.152373	0.599478	0.523148
8	6800842	8437123	Del	8	8247461	8247709	chr8:8247461-8247709	248	21.265395	0.152373	0.599478	0.523148
8	6800842	8437123	Del	8	8340993	8341010	chr8:8340993-8341010	17	21.265395	0.152373	0.599478	0.523148
8	68658127	68685698	Amp	8	68660562	68660687	chr8:68660562-68660687	125	6.694716	0.23131	0.932166	0.543519
8	69819741	69852498	Amp	8	69834272	69834684	chr8:69834272-69834684	412	4.752784	0.208708	0.927015	0.543519
8	69941508	69974507	Amp	8	69961345	69961578	chr8:69961345-69961578	233	4.431232	0.20455	0.926688	0.541667
8	70301205	70326545	Amp	8	70310732	70311124	chr8:70310732-70311124	392	4.958714	0.211199	0.937076	0.541667
8	71332081	71338750	Amp	8	71334329	71334652	chr8:71334329-71334652	323	6.316183	0.227023	0.94119	0.549074
8	71340953	71413267	Amp	8	71357346	71357735	chr8:71357346-71357735	389	6.336981	0.227273	0.939801	0.55
8	71510632	71523013	Amp	8	71522610	71523035	chr8:71522610-71523035	403	5.973148	0.223202	0.94119	0.548148
8	72746291	72766775	Amp	8	72752786	72752941	chr8:72752786-72752941	155	5.293557	0.215304	0.938731	0.549074
8	72746291	72766775	Amp	8	72753377	72753463	chr8:72753377-72753463	86	5.293557	0.215304	0.938731	0.549074
8	72746291	72766775	Amp	8	72757668	72757969	chr8:72757668-72757969	301	5.293557	0.215304	0.938731	0.549074
8	72864240	72980804	Amp	8	72880263	72880309	chr8:72880263-72880309	46	4.883832	0.210332	0.936583	0.55
