Disease	Resource	Chr	Strand	Coordinate	Region	ProbeID	GeneID	GeneName	GeneType	TranscriptID	TranscriptName	TranscriptType	Methylation Status	Pvalue	FDR	Methylation Difference	Meancase	Meancontrol
Breast invasive carcinoma	TCGA	chr8	+	64377763	TSS200	cg10698928	ENSG00000254377.4	MIR124-2HG	lincRNA	ENST00000519741.1	MIR124-2HG-005	lincRNA	hypermethylation	5.82e-38	1.13e-36	0.354633358624869	0.390714769617969	0.0360814109931002
Breast invasive carcinoma	TCGA	chr8	+	64379173	intron	cg04559779	ENSG00000254377.4	MIR124-2HG	lincRNA	ENST00000519741.1	MIR124-2HG-005	lincRNA	hypermethylation	1.91e-36	3.33e-35	0.303192448404942	0.453239542258415	0.150047093853473
Breast invasive carcinoma	TCGA	chr8	-	71556752	intron	cg08795964	ENSG00000253379.4	RP11-1102P16.1	lincRNA	ENST00000523327.1	RP11-1102P16.1-005	lincRNA	hypermethylation	2.36e-61	1.94e-59	0.326434009872024	0.472692734251792	0.146258724379768
Breast invasive carcinoma	TCGA	chr8	-	71558747	intron	cg20386316	ENSG00000253379.4	RP11-1102P16.1	lincRNA	ENST00000523327.1	RP11-1102P16.1-005	lincRNA	hypermethylation	3.13e-48	1.17e-46	0.406742934977272	0.557759357574037	0.151016422596765
Breast invasive carcinoma	TCGA	chr8	-	71556585	intron	cg24809973	ENSG00000253379.4	RP11-1102P16.1	lincRNA	ENST00000523327.1	RP11-1102P16.1-005	lincRNA	hypermethylation	6.59e-72	1.07e-69	0.35637990553771	0.544938059689829	0.188558154152119
Breast invasive carcinoma	TCGA	chr8	-	71558918	intron	cg26818625	ENSG00000253379.4	RP11-1102P16.1	lincRNA	ENST00000523327.1	RP11-1102P16.1-005	lincRNA	hypermethylation	3.7e-32	4.96e-31	0.33918214267186	0.445562114545987	0.106379971874127
Breast invasive carcinoma	TCGA	chr8	-	71557195	intron	cg26947626	ENSG00000253379.4	RP11-1102P16.1	lincRNA	ENST00000523327.1	RP11-1102P16.1-005	lincRNA	hypermethylation	3.07e-48	1.15e-46	0.353899336617224	0.496306093374006	0.142406756756782
Breast invasive carcinoma	TCGA	chr8	-	73370577	TSS1500	cg17118775	ENSG00000253235.1	RP11-434I12.4	lincRNA	ENST00000522560.1	RP11-434I12.4-001	lincRNA	hypermethylation	3.93e-59	2.82e-57	0.342237972777879	0.655828954199445	0.313590981421566
Breast invasive carcinoma	TCGA	chr8	-	73370696	TSS1500	cg20982046	ENSG00000253235.1	RP11-434I12.4	lincRNA	ENST00000522560.1	RP11-434I12.4-001	lincRNA	hypermethylation	4.73e-78	1.17e-75	0.326486936536	0.557325407510199	0.230838470974199
Breast invasive carcinoma	TCGA	chr8	-	90593684	intron	cg10174582	ENSG00000253799.1	LINC01030	lincRNA	ENST00000517505.1	LINC01030-001	lincRNA	hypomethylation	1.56e-39	3.35e-38	-0.301216614777104	0.4360062213409	0.737222836118004
Breast invasive carcinoma	TCGA	chr8	-	91610364	intron	cg11751344	ENSG00000253901.1	RP11-122C21.1	lincRNA	ENST00000518416.1	RP11-122C21.1-002	lincRNA	hypomethylation	4.76e-68	6.07e-66	-0.412985810252237	0.396161636463571	0.809147446715808
Breast invasive carcinoma	TCGA	chr8	-	124842910	intron	cg07471614	ENSG00000255080.1	RP11-1082L8.3	lincRNA	ENST00000533496.1	RP11-1082L8.3-001	lincRNA	hypermethylation	3.73e-98	3.7e-95	0.330226413750758	0.692810176324015	0.362583762573257
Breast invasive carcinoma	TCGA	chr8	-	138052064	intron	cg01819142	ENSG00000253288.1	RP11-238K6.1	lincRNA	ENST00000518973.1	RP11-238K6.1-001	lincRNA	hypomethylation	5.77e-51	2.59e-49	-0.364613907777197	0.494886678384997	0.859500586162194
Breast invasive carcinoma	TCGA	chr8	-	137966780	intron	cg20211134	ENSG00000253288.1	RP11-238K6.1	lincRNA	ENST00000518973.1	RP11-238K6.1-001	lincRNA	hypomethylation	1.91e-76	4.33e-74	-0.345152932727973	0.254212046357363	0.599364979085336
Breast invasive carcinoma	TCGA	chr8	+	141059461	intron	cg12170191	ENSG00000253266.1	RP11-128L5.1	lincRNA	ENST00000522882.1	RP11-128L5.1-002	lincRNA	hypermethylation	1.48e-47	5.21e-46	0.368189096820445	0.599978023075034	0.231788926254589
Breast invasive carcinoma	TCGA	chr8	+	141518315	genebody	cg18343437	ENSG00000226490.1	AC138647.1	lincRNA	ENST00000427937.1	AC138647.1-001	lincRNA	hypermethylation	5.82e-91	3.54e-88	0.408103783530918	0.521815962963496	0.113712179432578
Breast invasive carcinoma	TCGA	chr8	-	142988130	intron	cg00883493	ENSG00000247317.3	RP11-273G15.2	lincRNA	ENST00000522060.1	RP11-273G15.2-004	lincRNA	hypomethylation	8.48e-71	1.28e-68	-0.305278943248723	0.437825526958629	0.743104470207352
Breast invasive carcinoma	TCGA	chr8	-	142988280	intron	cg21755044	ENSG00000247317.3	RP11-273G15.2	lincRNA	ENST00000522060.1	RP11-273G15.2-004	lincRNA	hypomethylation	1.05e-57	7.03e-56	-0.346946964078035	0.465920064994792	0.812867029072828
Breast invasive carcinoma	TCGA	chr8	+	144713179	TSS1500	cg01287000	ENSG00000263612.1	AF186192.6	lincRNA	ENST00000583427.1	AF186192.6-001	lincRNA	hypermethylation	4.5e-84	1.81e-81	0.316430626504323	0.683204315260924	0.366773688756601
Breast invasive carcinoma	TCGA	chr10	+	6623039	intron	cg09017139	ENSG00000225948.2	RP11-554I8.1	lincRNA	ENST00000448835.2	RP11-554I8.1-001	lincRNA	hypomethylation	9.44e-51	4.21e-49	-0.339526559705762	0.521496720831014	0.861023280536775
Breast invasive carcinoma	TCGA	chr10	-	10795855	TSS1500	cg00982519	ENSG00000225383.5	SFTA1P	lincRNA	ENST00000446372.2	SFTA1P-001	lincRNA	hypomethylation	3.69e-61	2.95e-59	-0.378813542492192	0.312016071618756	0.690829614110948
Breast invasive carcinoma	TCGA	chr10	-	10793056	intron	cg03031009	ENSG00000225383.5	SFTA1P	lincRNA	ENST00000446372.2	SFTA1P-001	lincRNA	hypomethylation	9.68e-40	2.12e-38	-0.328514768014048	0.500667730595262	0.82918249860931
Breast invasive carcinoma	TCGA	chr10	-	10945265	intron	cg12598937	ENSG00000229240.6	LINC00710	processed_transcript	ENST00000428520.5	LINC00710-001	lincRNA	hypomethylation	6.76e-64	6.54e-62	-0.346736848693987	0.460553858826721	0.807290707520709
Breast invasive carcinoma	TCGA	chr10	-	10953097	TSS1500	cg23610154	ENSG00000229240.6	LINC00710	processed_transcript	ENST00000613357.3	LINC00710-013	lincRNA	hypomethylation	1.28e-75	2.7e-73	-0.399147284137755	0.496312359856795	0.895459643994551
Breast invasive carcinoma	TCGA	chr10	-	10952226	TSS200	cg26901096	ENSG00000229240.6	LINC00710	processed_transcript	ENST00000613357.3	LINC00710-013	lincRNA	hypomethylation	2.94e-51	1.35e-49	-0.318897466933707	0.570874350679662	0.88977181761337
Breast invasive carcinoma	TCGA	chr10	-	26931512	genebody	cg14776321	ENSG00000232224.4	LINC00202-1	lincRNA	ENST00000431296.1	LINC00202-1-002	lincRNA	hypermethylation	6.19e-45	1.81e-43	0.364750158087206	0.472360226499058	0.107610068411853
Breast invasive carcinoma	TCGA	chr10	-	31707812	TSS1500	cg08813925	ENSG00000237797.1	RP11-472N13.3	lincRNA	ENST00000433770.1	RP11-472N13.3-001	lincRNA	hypermethylation	4.24e-38	8.28e-37	0.347333003747978	0.483201793258633	0.135868789510655
Breast invasive carcinoma	TCGA	chr10	+	33010219	intron	cg00146027	ENSG00000229656.5	RP11-462L8.1	lincRNA	ENST00000414157.1	RP11-462L8.1-002	lincRNA	hypomethylation	3.41e-101	4.29e-98	-0.322533872751744	0.272840723687424	0.595374596439168
Breast invasive carcinoma	TCGA	chr10	-	33773306	TSS1500	cg11147278	ENSG00000261683.1	LINC00838	lincRNA	ENST00000562956.1	LINC00838-001	lincRNA	hypermethylation	8.91e-46	2.72e-44	0.36015019198842	0.595041693846936	0.234891501858516
Breast invasive carcinoma	TCGA	chr10	+	63887812	intron	cg24443446	ENSG00000228566.1	RP11-170M17.1	lincRNA	ENST00000444770.1	RP11-170M17.1-001	lincRNA	hypomethylation	1.75e-44	5.03e-43	-0.34333701395014	0.493585632070002	0.836922646020142
Breast invasive carcinoma	TCGA	chr10	+	99528089	genebody	cg04972745	ENSG00000228778.1	RP11-129J12.1	lincRNA	ENST00000452494.1	RP11-129J12.1-001	lincRNA	hypermethylation	4.47e-42	1.13e-40	0.322669313346238	0.577035723657121	0.254366410310882
Breast invasive carcinoma	TCGA	chr10	-	99531201	TSS200	cg04837832	ENSG00000257582.4	LINC01475	lincRNA	ENST00000548010.1	LINC01475-001	lincRNA	hypermethylation	9.89e-75	1.88e-72	0.315847263344147	0.639407247092641	0.323559983748493
Breast invasive carcinoma	TCGA	chr10	-	99530411	intron	cg02798576	ENSG00000257582.4	LINC01475	lincRNA	ENST00000548010.1	LINC01475-001	lincRNA	hypermethylation	4.72e-78	1.17e-75	0.42652160238587	0.593527482639666	0.167005880253797
Breast invasive carcinoma	TCGA	chr10	+	117735160	TSS200	cg19912142	ENSG00000234952.1	RP11-328K15.1	lincRNA	ENST00000445647.1	RP11-328K15.1-001	lincRNA	hypermethylation	3.66e-59	2.64e-57	0.401184773714105	0.521458843644047	0.120274069929942
Breast invasive carcinoma	TCGA	chr10	+	128285443	intron	cg00983482	ENSG00000280953.1	LINC01163	lincRNA	ENST00000630252.1	LINC01163-001	lincRNA	hypomethylation	2.64e-91	1.71e-88	-0.373051403158372	0.4798141064657	0.852865509624072
Breast invasive carcinoma	TCGA	chr10	+	128285673	intron	cg11096063	ENSG00000280953.1	LINC01163	lincRNA	ENST00000630252.1	LINC01163-001	lincRNA	hypomethylation	1.97e-59	1.46e-57	-0.342043904877136	0.50516803579653	0.847211940673667
Breast invasive carcinoma	TCGA	chr10	+	128286175	intron	cg05238276	ENSG00000280953.1	LINC01163	lincRNA	ENST00000630252.1	LINC01163-001	lincRNA	hypomethylation	1.36e-49	5.55e-48	-0.302013495579637	0.541640200289655	0.843653695869292
Breast invasive carcinoma	TCGA	chr10	+	128288885	intron	cg18426908	ENSG00000280953.1	LINC01163	lincRNA	ENST00000630252.1	LINC01163-001	lincRNA	hypomethylation	4.93e-65	5.02e-63	-0.341030916081222	0.494744295636092	0.835775211717315
Breast invasive carcinoma	TCGA	chr10	-	128959072	intron	cg17560832	ENSG00000232985.1	RP11-442O18.1	lincRNA	ENST00000453367.1	RP11-442O18.1-001	lincRNA	hypomethylation	2.84e-75	5.63e-73	-0.401723500925753	0.491787216608756	0.893510717534509
Breast invasive carcinoma	TCGA	chr11	+	69986126	1_exon	cg17362434	ENSG00000255191.1	RP11-626H12.1	lincRNA	ENST00000534086.1	RP11-626H12.1-001	lincRNA	hypermethylation	3.52e-46	1.11e-44	0.301057586386538	0.488334098184106	0.187276511797569
Breast invasive carcinoma	TCGA	chr11	-	116500770	TSS200	cg25896644	ENSG00000236437.1	AP001891.1	lincRNA	ENST00000452629.1	AP001891.1-001	lincRNA	hypermethylation	1.64e-27	1.63e-26	0.312988949098067	0.395864018206671	0.0828750691086044
Breast invasive carcinoma	TCGA	chr11	-	122180922	intron	cg18362003	ENSG00000255090.4	MIR100HG	lincRNA	ENST00000527474.4	MIR100HG-001	lincRNA	hypomethylation	4.94e-70	7.05e-68	-0.438968164964413	0.405064164209732	0.844032329174145
Breast invasive carcinoma	TCGA	chr11	-	122163279	intron	cg17658568	ENSG00000255090.4	MIR100HG	lincRNA	ENST00000534782.2	MIR100HG-004	lincRNA	hypomethylation	2.12e-57	1.39e-55	-0.329886804082401	0.497112376643182	0.826999180725583
Breast invasive carcinoma	TCGA	chr11	-	122327363	intron	cg00215902	ENSG00000255090.4	MIR100HG	lincRNA	ENST00000526674.1	MIR100HG-009	lincRNA	hypomethylation	1.13e-50	4.98e-49	-0.344494793040283	0.553275614879985	0.897770407920268
Breast invasive carcinoma	TCGA	chr11	-	122308820	intron	cg14530143	ENSG00000255090.4	MIR100HG	lincRNA	ENST00000526674.1	MIR100HG-009	lincRNA	hypomethylation	3.91e-55	2.27e-53	-0.363006031924386	0.519574300734073	0.882580332658459
Breast invasive carcinoma	TCGA	chr11	-	122235528	intron	cg13123165	ENSG00000255090.4	MIR100HG	lincRNA	ENST00000528381.1	MIR100HG-007	lincRNA	hypomethylation	3.24e-64	3.18e-62	-0.374397767187967	0.505947073969743	0.88034484115771
Breast invasive carcinoma	TCGA	chr11	-	122422160	intron	cg19449594	ENSG00000255090.4	MIR100HG	lincRNA	ENST00000526674.1	MIR100HG-009	lincRNA	hypomethylation	1.89e-58	1.31e-56	-0.35232359311181	0.510032795742106	0.862356388853916
Breast invasive carcinoma	TCGA	chr11	+	127193166	intron	cg08748890	ENSG00000272642.1	CTD-2234N14.1	lincRNA	ENST00000609845.1	CTD-2234N14.1-001	lincRNA	hypomethylation	5.91e-54	3.22e-52	-0.330470292296111	0.532799867948606	0.863270160244717
Breast invasive carcinoma	TCGA	chr11	+	131235108	intron	cg07021166	ENSG00000237612.1	AP002856.7	lincRNA	ENST00000441638.1	AP002856.7-001	lincRNA	hypomethylation	7.05e-41	1.66e-39	-0.303080037417726	0.613938059682169	0.917018097099895
Breast invasive carcinoma	TCGA	chr11	+	131252699	TSS1500	cg08084339	ENSG00000231698.2	AP002856.5	lincRNA	ENST00000606885.1	AP002856.5-002	lincRNA	hypomethylation	2.49e-68	3.24e-66	-0.354553467979326	0.485885477519596	0.840438945498922
Breast invasive carcinoma	TCGA	chr12	-	1936879	TSS1500	cg09094964	ENSG00000235049.1	LINC00940	lincRNA	ENST00000418006.1	LINC00940-001	lincRNA	hypomethylation	1.84e-37	3.46e-36	-0.441134404702867	0.458660584397789	0.899794989100657
Breast invasive carcinoma	TCGA	chr12	-	24340588	intron	cg14522632	ENSG00000255864.4	RP11-444D3.1	lincRNA	ENST00000456299.2	RP11-444D3.1-002	lincRNA	hypomethylation	1.6e-40	3.68e-39	-0.313547480037221	0.557860052405835	0.871407532443055
Breast invasive carcinoma	TCGA	chr12	+	30201313	intron	cg16242629	ENSG00000257262.1	RP11-776A13.1	lincRNA	ENST00000549055.1	RP11-776A13.1-001	lincRNA	hypermethylation	1.35e-42	3.53e-41	0.343570168073396	0.497865081890328	0.154294913816932
Breast invasive carcinoma	TCGA	chr12	+	30796116	1_exon	cg17037963	ENSG00000235884.3	LINC00941	lincRNA	ENST00000547804.1	LINC00941-001	lincRNA	hypermethylation	1.27e-35	2.11e-34	0.351722069721158	0.423330228026506	0.0716081583053481
Breast invasive carcinoma	TCGA	chr12	-	45611224	TSS1500	cg04923020	ENSG00000257657.2	RP11-352M15.1	lincRNA	ENST00000551229.2	RP11-352M15.1-001	lincRNA	hypermethylation	3.75e-58	2.56e-56	0.311558899582233	0.464591912259419	0.153033012677186
Breast invasive carcinoma	TCGA	chr12	-	45611332	TSS1500	cg14239655	ENSG00000257657.2	RP11-352M15.1	lincRNA	ENST00000551229.2	RP11-352M15.1-001	lincRNA	hypermethylation	1.79e-65	1.88e-63	0.35580599468492	0.601116526092734	0.245310531407814
Breast invasive carcinoma	TCGA	chr12	-	46386301	intron	cg08068963	ENSG00000257496.1	RP11-474P2.4	lincRNA	ENST00000552634.1	RP11-474P2.4-001	lincRNA	hypomethylation	9.78e-46	2.97e-44	-0.307340586841764	0.561942850641374	0.869283437483138
Breast invasive carcinoma	TCGA	chr12	-	54106835	intron	cg26567423	ENSG00000250432.4	RP11-834C11.5	lincRNA	ENST00000513381.4	RP11-834C11.5-002	lincRNA	hypermethylation	9.82e-75	1.88e-72	0.404813425550449	0.598913612197344	0.194100186646896
Breast invasive carcinoma	TCGA	chr12	-	68452089	TSS1500	cg11799593	ENSG00000251301.5	RP11-81H14.2	lincRNA	ENST00000542875.1	RP11-81H14.2-002	lincRNA	hypermethylation	1.96e-41	4.75e-40	0.347469297387727	0.599203685043531	0.251734387655803
Breast invasive carcinoma	TCGA	chr12	-	75813008	intron	cg25103160	ENSG00000258077.2	RP11-114H23.1	lincRNA	ENST00000552856.1	RP11-114H23.1-001	lincRNA	hypomethylation	2.75e-59	2.01e-57	-0.328612595589431	0.500666003243347	0.829278598832778
Breast invasive carcinoma	TCGA	chr12	+	97491492	TSS1500	cg27533635	ENSG00000255794.5	RMST	processed_transcript	ENST00000548886.1	RMST-002	lincRNA	hypomethylation	5.82e-52	2.85e-50	-0.305019544995717	0.470666120440399	0.775685665436116
Breast invasive carcinoma	TCGA	chr12	+	105741506	intron	cg09449232	ENSG00000257859.1	CASC18	lincRNA	ENST00000547465.1	CASC18-002	lincRNA	hypomethylation	7.42e-54	4.02e-52	-0.306814968683641	0.38046213873067	0.687277107414311
Breast invasive carcinoma	TCGA	chr12	-	113774954	TSS1500	cg05513274	ENSG00000249550.5	LINC01234	lincRNA	ENST00000510694.2	LINC01234-001	lincRNA	hypomethylation	5e-61	3.96e-59	-0.334568512323403	0.390567967885052	0.725136480208455
Breast invasive carcinoma	TCGA	chr12	-	118774443	intron	cg22125805	ENSG00000255618.1	RP11-357K6.1	lincRNA	ENST00000545276.1	RP11-357K6.1-001	lincRNA	hypermethylation	6.5e-38	1.25e-36	0.320140445838527	0.41756173209984	0.0974212862613129
Breast invasive carcinoma	TCGA	chr12	+	126191502	1_exon	cg18235050	ENSG00000255778.1	RP4-765H13.1	lincRNA	ENST00000536505.1	RP4-765H13.1-001	lincRNA	hypermethylation	5.78e-49	2.25e-47	0.442604695262451	0.517635503280389	0.0750308080179378
Breast invasive carcinoma	TCGA	chr12	+	126192244	intron	cg02766941	ENSG00000255778.1	RP4-765H13.1	lincRNA	ENST00000536505.1	RP4-765H13.1-001	lincRNA	hypomethylation	6.21e-41	1.47e-39	-0.303171732695294	0.567648978522688	0.870820711217982
Breast invasive carcinoma	TCGA	chr12	+	126441964	TSS1500	cg22135490	ENSG00000214043.6	RP5-944M2.3	lincRNA	ENST00000545767.4	RP5-944M2.3-004	lincRNA	hypomethylation	4.61e-37	8.44e-36	-0.310334815727993	0.608809217995345	0.919144033723338
Breast invasive carcinoma	TCGA	chr12	+	126442365	TSS200	cg26787589	ENSG00000214043.6	RP5-944M2.3	lincRNA	ENST00000545767.4	RP5-944M2.3-004	lincRNA	hypomethylation	2.66e-35	4.34e-34	-0.314366497288005	0.575529831020375	0.88989632830838
Breast invasive carcinoma	TCGA	chr12	+	126456011	intron	cg22228988	ENSG00000214043.6	RP5-944M2.3	lincRNA	ENST00000540774.2	RP5-944M2.3-201	lincRNA	hypomethylation	2.25e-73	3.9e-71	-0.378249165438514	0.478488210865671	0.856737376304185
Breast invasive carcinoma	TCGA	chr12	-	126741488	intron	cg10948698	ENSG00000256128.4	LINC00944	lincRNA	ENST00000540684.4	LINC00944-001	lincRNA	hypomethylation	2.14e-69	2.94e-67	-0.302608662762502	0.296354288219516	0.598962950982018
Breast invasive carcinoma	TCGA	chr12	+	126726716	1_exon	cg14885748	ENSG00000189238.5	LINC00943	lincRNA	ENST00000539315.1	LINC00943-006	lincRNA	hypermethylation	1.31e-35	2.17e-34	0.305485566712546	0.36989992596911	0.0644143592565641
Breast invasive carcinoma	TCGA	chr12	-	126737154	TSS1500	cg17316078	ENSG00000256128.4	LINC00944	lincRNA	ENST00000546117.1	LINC00944-005	lincRNA	hypomethylation	7.8e-53	3.94e-51	-0.331981478921358	0.534496638728746	0.866478117650104
Breast invasive carcinoma	TCGA	chr12	-	126773133	TSS1500	cg00440032	ENSG00000256128.4	LINC00944	lincRNA	ENST00000536517.1	LINC00944-003	lincRNA	hypomethylation	6.13e-43	1.63e-41	-0.376280191768457	0.547091736906468	0.923371928674925
Breast invasive carcinoma	TCGA	chr12	-	126772431	TSS200	cg04396850	ENSG00000256128.4	LINC00944	lincRNA	ENST00000536517.1	LINC00944-003	lincRNA	hypomethylation	4.62e-88	2.29e-85	-0.346218616106233	0.452264978993245	0.798483595099478
Breast invasive carcinoma	TCGA	chr12	+	127146005	TSS1500	cg02072400	ENSG00000278266.1	RP11-575F12.3	lincRNA	ENST00000617117.1	RP11-575F12.3-001	lincRNA	hypermethylation	5.18e-45	1.52e-43	0.306516937278789	0.358360462761795	0.0518435254830061
Breast invasive carcinoma	TCGA	chr12	-	127284243	1_exon	cg00669774	ENSG00000256292.1	RP11-955H22.1	lincRNA	ENST00000536330.1	RP11-955H22.1-001	lincRNA	hypomethylation	3.38e-61	2.72e-59	-0.359875939182364	0.51737304988314	0.877248989065504
Breast invasive carcinoma	TCGA	chr12	-	127278217	intron	cg16119613	ENSG00000256292.1	RP11-955H22.1	lincRNA	ENST00000536330.1	RP11-955H22.1-001	lincRNA	hypomethylation	7.49e-54	4.05e-52	-0.304195031654683	0.424180252307267	0.72837528396195
Breast invasive carcinoma	TCGA	chr12	-	127280786	intron	cg23900203	ENSG00000256292.1	RP11-955H22.1	lincRNA	ENST00000536330.1	RP11-955H22.1-001	lincRNA	hypermethylation	4.2e-103	5.66e-100	0.419201039453961	0.578031420428171	0.158830380974211
Breast invasive carcinoma	TCGA	chr12	-	127819885	intron	cg15475714	ENSG00000256922.1	RP11-749H20.1	lincRNA	ENST00000541797.1	RP11-749H20.1-001	lincRNA	hypomethylation	8.48e-43	2.23e-41	-0.33307129217236	0.591577203267827	0.924648495440187
Breast invasive carcinoma	TCGA	chr12	+	127880194	TSS1500	cg25282652	ENSG00000256597.2	FLJ37505	lincRNA	ENST00000614177.1	FLJ37505-002	lincRNA	hypomethylation	1.31e-43	3.58e-42	-0.327023428747424	0.498833082685033	0.825856511432457
Breast invasive carcinoma	TCGA	chr12	+	127893917	genebody	cg23686123	ENSG00000256597.2	FLJ37505	lincRNA	ENST00000614177.1	FLJ37505-002	lincRNA	hypomethylation	4.37e-41	1.04e-39	-0.314822327270914	0.594080968292707	0.908903295563621
Breast invasive carcinoma	TCGA	chr12	+	130140051	1_exon	cg13928566	ENSG00000276122.1	RP11-143E21.3	lincRNA	ENST00000611525.1	RP11-143E21.3-001	lincRNA	hypomethylation	2.47e-77	5.81e-75	-0.316112806193351	0.336866542439507	0.652979348632858
Breast invasive carcinoma	TCGA	chr12	-	130157103	genebody	cg05684715	ENSG00000250208.5	FZD10-AS1	processed_transcript	ENST00000537095.1	FZD10-AS1-003	lincRNA	hypomethylation	4.67e-50	2e-48	-0.309741923781407	0.332052081643462	0.641794005424869
Breast invasive carcinoma	TCGA	chr12	-	130152904	genebody	cg06595653	ENSG00000250208.5	FZD10-AS1	processed_transcript	ENST00000509760.1	FZD10-AS1-002	lincRNA	hypomethylation	4.73e-63	4.35e-61	-0.325368912975674	0.483454668991517	0.808823581967191
Breast invasive carcinoma	TCGA	chr12	+	131166694	intron	cg18236862	ENSG00000204603.5	LINC01257	lincRNA	ENST00000376678.5	LINC01257-001	lincRNA	hypomethylation	1.05e-56	6.52e-55	-0.355173524964284	0.475846117939154	0.831019642903438
Breast invasive carcinoma	TCGA	chr15	+	24261241	TSS200	cg13749113	ENSG00000261621.1	RP11-580I1.2	lincRNA	ENST00000566676.1	RP11-580I1.2-002	lincRNA	hypermethylation	4.75e-41	1.13e-39	0.311851564097612	0.651185645104938	0.339334081007326
Breast invasive carcinoma	TCGA	chr15	-	36881437	intron	cg24956533	ENSG00000259280.1	RP11-122D10.1	processed_transcript	ENST00000560602.1	RP11-122D10.1-003	lincRNA	hypomethylation	7.44e-59	5.27e-57	-0.34863327822401	0.383245943351439	0.731879221575449
Breast invasive carcinoma	TCGA	chr15	-	36880308	intron	cg25718467	ENSG00000259280.1	RP11-122D10.1	processed_transcript	ENST00000560602.1	RP11-122D10.1-003	lincRNA	hypermethylation	1.19e-30	1.47e-29	0.317821189813798	0.527943752889043	0.210122563075245
